recv_time_ms,node,topic,latency_ms
1764453240333,lt-9,sensors/test/environment,43
1764453240333,lt-35,sensors/test/environment,42
1764453240341,lt-27,sensors/test/environment,41
1764453240342,lt-0,sensors/test/environment,41
1764453240344,lt-11,sensors/test/environment,41
1764453240345,lt-44,sensors/test/environment,41
1764453240346,lt-45,sensors/test/environment,42
1764453240348,lt-10,sensors/test/environment,41
1764453240350,lt-19,sensors/test/environment,41
1764453240350,lt-28,sensors/test/environment,41
1764453240351,lt-36,sensors/test/environment,40
1764453240351,lt-1,sensors/test/environment,41
1764453240352,lt-37,sensors/test/environment,41
1764453240354,lt-29,sensors/test/environment,41
1764453240359,lt-3,sensors/test/environment,41
1764453240360,lt-2,sensors/test/environment,42
1764453240360,lt-20,sensors/test/environment,42
1764453240360,lt-46,sensors/test/environment,42
1764453240362,lt-38,sensors/test/environment,41
1764453240369,lt-47,sensors/test/environment,40
1764453240369,lt-21,sensors/test/environment,41
1764453240370,lt-12,sensors/test/environment,41
1764453240374,lt-30,sensors/test/environment,41
1764453240375,lt-13,sensors/test/environment,43
1764453240375,lt-39,sensors/test/environment,43
1764453240375,lt-4,sensors/test/environment,41
1764453240377,lt-14,sensors/test/environment,41
1764453240379,lt-22,sensors/test/environment,41
1764453240380,lt-48,sensors/test/environment,41
1764453240383,lt-31,sensors/test/environment,41
1764453240388,lt-40,sensors/test/environment,41
1764453240389,lt-32,sensors/test/environment,41
1764453240390,lt-33,sensors/test/environment,41
1764453240390,lt-6,sensors/test/environment,41
1764453240391,lt-23,sensors/test/environment,41
1764453240392,lt-5,sensors/test/environment,41
1764453240395,lt-49,sensors/test/environment,41
1764453240398,lt-41,sensors/test/environment,41
1764453240399,lt-16,sensors/test/environment,41
1764453240400,lt-7,sensors/test/environment,41
1764453240402,lt-15,sensors/test/environment,41
1764453240403,lt-42,sensors/test/environment,41
1764453240405,lt-25,sensors/test/environment,41
1764453240406,lt-24,sensors/test/environment,41
1764453240411,lt-17,sensors/test/environment,41
1764453240413,lt-43,sensors/test/environment,43
1764453240413,lt-34,sensors/test/environment,42
1764453240422,lt-26,sensors/test/environment,41
1764453240422,lt-9,sensors/test/environment,41
1764453240422,lt-8,sensors/test/environment,41
1764453240423,lt-35,sensors/test/environment,41
1764453240423,lt-18,sensors/test/environment,41
1764453240432,lt-27,sensors/test/environment,41
1764453240433,lt-0,sensors/test/environment,41
1764453240435,lt-11,sensors/test/environment,41
1764453240436,lt-45,sensors/test/environment,40
1764453240437,lt-44,sensors/test/environment,42
1764453240439,lt-10,sensors/test/environment,41
1764453240441,lt-28,sensors/test/environment,41
1764453240442,lt-19,sensors/test/environment,42
1764453240443,lt-36,sensors/test/environment,41
1764453240444,lt-1,sensors/test/environment,43
1764453240444,lt-37,sensors/test/environment,42
1764453240446,lt-29,sensors/test/environment,42
1764453240451,lt-2,sensors/test/environment,42
1764453240451,lt-46,sensors/test/environment,41
1764453240452,lt-3,sensors/test/environment,43
1764453240452,lt-20,sensors/test/environment,42
1764453240454,lt-38,sensors/test/environment,41
1764453240460,lt-21,sensors/test/environment,41
1764453240460,lt-47,sensors/test/environment,41
1764453240461,lt-12,sensors/test/environment,41
1764453240465,lt-13,sensors/test/environment,40
1764453240465,lt-30,sensors/test/environment,41
1764453240466,lt-4,sensors/test/environment,40
1764453240467,lt-39,sensors/test/environment,42
1764453240468,lt-14,sensors/test/environment,41
1764453240470,lt-22,sensors/test/environment,41
1764453240472,lt-48,sensors/test/environment,41
1764453240475,lt-31,sensors/test/environment,42
1764453240479,lt-40,sensors/test/environment,41
1764453240480,lt-32,sensors/test/environment,41
1764453240483,lt-33,sensors/test/environment,43
1764453240483,lt-6,sensors/test/environment,43
1764453240484,lt-23,sensors/test/environment,43
1764453240484,lt-5,sensors/test/environment,42
1764453240487,lt-49,sensors/test/environment,42
1764453240489,lt-41,sensors/test/environment,41
1764453240490,lt-16,sensors/test/environment,41
1764453240491,lt-7,sensors/test/environment,41
1764453240494,lt-15,sensors/test/environment,42
1764453240494,lt-42,sensors/test/environment,41
1764453240497,lt-25,sensors/test/environment,42
1764453240497,lt-24,sensors/test/environment,41
1764453240503,lt-43,sensors/test/environment,42
1764453240503,lt-17,sensors/test/environment,42
1764453240505,lt-34,sensors/test/environment,42
1764453240514,lt-9,sensors/test/environment,42
1764453240514,lt-26,sensors/test/environment,42
1764453240514,lt-35,sensors/test/environment,41
1764453240514,lt-18,sensors/test/environment,41
1764453240515,lt-8,sensors/test/environment,42
1764453240523,lt-27,sensors/test/environment,41
1764453240524,lt-0,sensors/test/environment,41
1764453240526,lt-11,sensors/test/environment,41
1764453240529,lt-45,sensors/test/environment,43
1764453240529,lt-44,sensors/test/environment,43
1764453240530,lt-10,sensors/test/environment,41
1764453240534,lt-28,sensors/test/environment,43
1764453240536,lt-19,sensors/test/environment,44
1764453240536,lt-36,sensors/test/environment,44
1764453240537,lt-1,sensors/test/environment,44
1764453240539,lt-37,sensors/test/environment,46
1764453240539,lt-29,sensors/test/environment,44
1764453240543,lt-3,sensors/test/environment,42
1764453240544,lt-2,sensors/test/environment,44
1764453240544,lt-20,sensors/test/environment,42
1764453240544,lt-46,sensors/test/environment,43
1764453240546,lt-38,sensors/test/environment,42
1764453240551,lt-47,sensors/test/environment,41
1764453240552,lt-21,sensors/test/environment,42
1764453240553,lt-12,sensors/test/environment,42
1764453240556,lt-13,sensors/test/environment,41
1764453240558,lt-30,sensors/test/environment,43
1764453240558,lt-39,sensors/test/environment,42
1764453240559,lt-4,sensors/test/environment,43
1764453240562,lt-14,sensors/test/environment,43
1764453240562,lt-22,sensors/test/environment,42
1764453240563,lt-48,sensors/test/environment,41
1764453240566,lt-31,sensors/test/environment,41
1764453240570,lt-40,sensors/test/environment,41
1764453240572,lt-32,sensors/test/environment,42
1764453240572,lt-6,sensors/test/environment,41
1764453240573,lt-23,sensors/test/environment,41
1764453240573,lt-33,sensors/test/environment,41
1764453240575,lt-5,sensors/test/environment,41
1764453240577,lt-49,sensors/test/environment,41
1764453240581,lt-41,sensors/test/environment,41
1764453240581,lt-16,sensors/test/environment,41
1764453240582,lt-7,sensors/test/environment,41
1764453240584,lt-15,sensors/test/environment,41
1764453240585,lt-42,sensors/test/environment,41
1764453240588,lt-25,sensors/test/environment,41
1764453240589,lt-24,sensors/test/environment,42
1764453240594,lt-17,sensors/test/environment,41
1764453240594,lt-43,sensors/test/environment,42
1764453240596,lt-34,sensors/test/environment,41
1764453240604,lt-9,sensors/test/environment,41
1764453240605,lt-26,sensors/test/environment,42
1764453240605,lt-35,sensors/test/environment,40
1764453240606,lt-18,sensors/test/environment,42
1764453240606,lt-8,sensors/test/environment,42
1764453240614,lt-27,sensors/test/environment,41
1764453240615,lt-0,sensors/test/environment,41
1764453240617,lt-11,sensors/test/environment,41
1764453240619,lt-45,sensors/test/environment,41
1764453240619,lt-44,sensors/test/environment,41
1764453240621,lt-10,sensors/test/environment,41
1764453240624,lt-19,sensors/test/environment,41
1764453240624,lt-28,sensors/test/environment,41
1764453240625,lt-36,sensors/test/environment,41
1764453240628,lt-1,sensors/test/environment,42
1764453240628,lt-29,sensors/test/environment,41
1764453240628,lt-37,sensors/test/environment,42
1764453240632,lt-2,sensors/test/environment,40
1764453240634,lt-20,sensors/test/environment,42
1764453240635,lt-3,sensors/test/environment,43
1764453240635,lt-46,sensors/test/environment,41
1764453240637,lt-38,sensors/test/environment,41
1764453240642,lt-47,sensors/test/environment,40
1764453240643,lt-12,sensors/test/environment,41
1764453240643,lt-21,sensors/test/environment,41
1764453240647,lt-13,sensors/test/environment,41
1764453240649,lt-30,sensors/test/environment,41
1764453240650,lt-39,sensors/test/environment,42
1764453240650,lt-4,sensors/test/environment,42
1764453240653,lt-22,sensors/test/environment,41
1764453240653,lt-14,sensors/test/environment,41
1764453240654,lt-48,sensors/test/environment,41
1764453240657,lt-31,sensors/test/environment,41
1764453240661,lt-40,sensors/test/environment,40
1764453240663,lt-6,sensors/test/environment,41
1764453240663,lt-32,sensors/test/environment,41
1764453240664,lt-23,sensors/test/environment,40
1764453240665,lt-33,sensors/test/environment,42
1764453240666,lt-5,sensors/test/environment,41
1764453240668,lt-49,sensors/test/environment,40
1764453240672,lt-41,sensors/test/environment,41
1764453240674,lt-7,sensors/test/environment,42
1764453240674,lt-16,sensors/test/environment,42
1764453240675,lt-15,sensors/test/environment,41
1764453240676,lt-42,sensors/test/environment,41
1764453240679,lt-25,sensors/test/environment,41
1764453240680,lt-24,sensors/test/environment,41
1764453240685,lt-17,sensors/test/environment,41
1764453240685,lt-43,sensors/test/environment,41
1764453240687,lt-34,sensors/test/environment,41
1764453240695,lt-26,sensors/test/environment,40
1764453240695,lt-9,sensors/test/environment,41
1764453240696,lt-35,sensors/test/environment,41
1764453240697,lt-8,sensors/test/environment,41
1764453240697,lt-18,sensors/test/environment,41
1764453240705,lt-27,sensors/test/environment,41
1764453240706,lt-0,sensors/test/environment,41
1764453240708,lt-11,sensors/test/environment,41
1764453240710,lt-45,sensors/test/environment,41
1764453240710,lt-44,sensors/test/environment,41
1764453240712,lt-10,sensors/test/environment,41
1764453240715,lt-28,sensors/test/environment,41
1764453240716,lt-19,sensors/test/environment,42
1764453240717,lt-36,sensors/test/environment,42
1764453240718,lt-29,sensors/test/environment,41
1764453240718,lt-1,sensors/test/environment,41
1764453240719,lt-37,sensors/test/environment,42
1764453240723,lt-2,sensors/test/environment,41
1764453240725,lt-46,sensors/test/environment,40
1764453240725,lt-3,sensors/test/environment,41
1764453240726,lt-20,sensors/test/environment,42
1764453240728,lt-38,sensors/test/environment,41
1764453240734,lt-47,sensors/test/environment,42
1764453240734,lt-21,sensors/test/environment,41
1764453240734,lt-12,sensors/test/environment,41
1764453240738,lt-13,sensors/test/environment,41
1764453240740,lt-4,sensors/test/environment,40
1764453240740,lt-30,sensors/test/environment,41
1764453240741,lt-39,sensors/test/environment,41
1764453240744,lt-22,sensors/test/environment,41
1764453240744,lt-14,sensors/test/environment,41
1764453240745,lt-48,sensors/test/environment,41
1764453240748,lt-31,sensors/test/environment,41
1764453240752,lt-40,sensors/test/environment,41
1764453240754,lt-32,sensors/test/environment,41
1764453240754,lt-6,sensors/test/environment,41
1764453240755,lt-23,sensors/test/environment,41
1764453240757,lt-33,sensors/test/environment,42
1764453240757,lt-5,sensors/test/environment,41
1764453240759,lt-49,sensors/test/environment,41
1764453240763,lt-41,sensors/test/environment,41
1764453240765,lt-16,sensors/test/environment,41
1764453240765,lt-7,sensors/test/environment,41
1764453240766,lt-15,sensors/test/environment,41
1764453240767,lt-42,sensors/test/environment,41
1764453240770,lt-25,sensors/test/environment,41
1764453240771,lt-24,sensors/test/environment,41
1764453240776,lt-43,sensors/test/environment,41
1764453240776,lt-17,sensors/test/environment,41
1764453240778,lt-34,sensors/test/environment,41
1764453240786,lt-9,sensors/test/environment,41
1764453240786,lt-26,sensors/test/environment,41
1764453240787,lt-35,sensors/test/environment,41
1764453240788,lt-8,sensors/test/environment,41
1764453240788,lt-18,sensors/test/environment,41
1764453240796,lt-27,sensors/test/environment,41
1764453240797,lt-0,sensors/test/environment,41
1764453240800,lt-11,sensors/test/environment,42
1764453240801,lt-44,sensors/test/environment,41
1764453240801,lt-45,sensors/test/environment,41
1764453240804,lt-10,sensors/test/environment,42
1764453240806,lt-19,sensors/test/environment,40
1764453240806,lt-28,sensors/test/environment,41
1764453240807,lt-36,sensors/test/environment,41
1764453240809,lt-29,sensors/test/environment,41
1764453240809,lt-37,sensors/test/environment,41
1764453240809,lt-1,sensors/test/environment,41
1764453240814,lt-2,sensors/test/environment,41
1764453240816,lt-20,sensors/test/environment,40
1764453240817,lt-3,sensors/test/environment,42
1764453240818,lt-46,sensors/test/environment,43
1764453240820,lt-38,sensors/test/environment,42
1764453240824,lt-47,sensors/test/environment,41
1764453240825,lt-12,sensors/test/environment,41
1764453240826,lt-21,sensors/test/environment,42
1764453240829,lt-13,sensors/test/environment,41
1764453240832,lt-4,sensors/test/environment,42
1764453240832,lt-30,sensors/test/environment,42
1764453240832,lt-39,sensors/test/environment,41
1764453240835,lt-22,sensors/test/environment,41
1764453240835,lt-14,sensors/test/environment,41
1764453240837,lt-48,sensors/test/environment,42
1764453240839,lt-31,sensors/test/environment,41
1764453240843,lt-40,sensors/test/environment,41
1764453240845,lt-6,sensors/test/environment,41
1764453240846,lt-32,sensors/test/environment,42
1764453240846,lt-23,sensors/test/environment,41
1764453240848,lt-33,sensors/test/environment,41
1764453240848,lt-5,sensors/test/environment,41
1764453240850,lt-49,sensors/test/environment,41
1764453240854,lt-41,sensors/test/environment,41
